mention_id,year,person_id,person_label,person_printed,rank,honorific,company_id,company_label,company_printed,role,order,city,capital_currency,capital_amount,source_edition,source_page
714,1938,P00058,Finney Harold E,Finney Harold E,,,C00483,S.E. des Terrains Glüzeh-Rodah,S.E. des Terrains Glüzeh-Rodah,director,0,,,,9,267
715,1938,P00058,Finney Harold E,Finney Harold E,,,C00008,Alexandria Commercial Co,Alexandria Commercial Co,director,0,,,,9,267
716,1938,P00059,Finney Oswald J,Finney Oswald,,,C00008,Alexandria Commercial Co,Alexandria Commercial Co,president,0,,,,9,267
717,1938,P00059,Finney Oswald J,Finney Oswald,,,C00124,S.A. des Presses Libres Egyptiennes,S. A. des Presses Libres Egyptiennes,president,0,,,,9,267
718,1938,P00059,Finney Oswald J,Finney Oswald,,,C00443,S.A. Immobilière des Terrains Ghizeh et Rodah,S.A. Immobilière des Terrains Guizch Rodah,president,0,,,,9,267
719,1938,P00059,Finney Oswald J,Finney Oswald,,,C00475,S.A.E. d'Egrenage,S.E. d'Egrenage,president,0,,,,9,267
720,1938,P00059,Finney Oswald J,Finney Oswald,,,C00349,Entrep6ls,Entrep6ls,president,0,,,,9,267
721,1938,P00059,Finney Oswald J,Finney Oswald,,,C00785,do l'Union Alexandrine,do l'Union Alexandrine,vice_president,0,,,,9,267
722,1938,P00059,Finney Oswald J,Finney Oswald,,,C00354,Filature Nationale cl'Egyplc,Filature Nationale cl'Egyplc,vice_president,0,,,,9,267
723,1938,P00059,Finney Oswald J,Finney Oswald,,,C00542,"Société Egyptienne de la Bourse Commerciale de Minet El B<,tssal",Société Egyptienne de la Bourse Commerciale de Minet El nassal,vice_president,0,,,,9,267
724,1938,P00059,Finney Oswald J,Finney Oswald,,,C00053,"Constructions Modernes, S. A. E","Constructions Modernes, S. A. E",vice_president,0,,,,9,267
725,1938,P00059,Finney Oswald J,Finney Oswald,,,C00600,Société des Produits Centrifugés en Ciment (Stac),Société des Produits Centrifugés en Ciment (Stac),vice_president,0,,,,9,267
726,1938,P00060,Fitzgerard Francis C. R. E,Fitzgei·ald Francis,,,C00276,The Anglo-Belgian Co,Anglo-Belgian Co,president,0,,,,9,267
727,1938,P00060,Fitzgerard Francis C. R. E,Fitzgei·ald Francis,,,C00679,Fayoum Light Railways Co,The Fayoum Light Railways Co,vice_president,0,,,,9,267
728,1938,P00061,Foster G. C,Foster G. C,,,C00125,S.A. du Béhéra,S. . du Béhéra,managing_director,0,,,,9,267
729,1938,P00330,F1·asm· William,F1·asm· William,,,C00275,Anglo-Egyptian Oilfields,Anglo-Egyptio.n Oilfields,director,0,,,,9,267
730,1938,P00063,Fumaroli,Fumaroli,,,C00373,"Gérance Immobilière, S.A.E","Gérance Immobilière, S.A.E",president,0,,,,9,267
731,1938,P00063,Fumaroli,Fumaroli,,,C00413,The Modern Buildings,Modern Buildings,president,0,,,,9,267
732,1938,P00063,Fumaroli,Fumaroli,,,C00359,GaJJIJo.ri Land Co. ct de la S.A. de Nettoyage ct Pressage de Coton,GaJJIJo.ri Land Co. ct de la S.A. de Nettoyage ct Pressage de Coton,director,0,,,,9,267
733,1938,P00331,Garboua Emile,Ga1·boua Emile,,,C00560,Société· Franco,Société Franco,director,0,,,,9,267
734,1938,P00332,Ga•·nou•· Gab!'icl,Ga•·nou•· Gab!'icl,,,C00577,Société Texas,Société Texas,director,0,,,,9,267
735,1938,P00333,Gclal'Ciin Jacques,Gclal'Ciin Jacques,,,C00826,lu Société Cotonnière d'Egypte,lu Société Cotonnière d'Egypte,director,0,,,,9,267
736,1938,P00334,Gr·ego Oscal',Gr·ego Oscal',,,C00383,"Industrie Fibres Textiles, S.A.E","Industrie des Fibres Textiles, S.A.E",managing_director,0,,,,9,268
737,1938,P00067,Gasche Linus,Gasche Linus,,,C00353,Filature 1ationale d'Egypte,Filature 1ationale d'Egypte,managing_director,0,,,,9,268
738,1938,P00067,Gasche Linus,Gasche Linus,,,C00509,Société Egyptienne des Industries Textiles,Société Egyptienne des Industries Textiles,managing_director,0,,,,9,268
739,1938,P00067,Gasche Linus,Gasche Linus,,,C00544,Société Egyptienne des Industries de Bonneterie,Société Egyptienne des Industries de Bonneterie,managing_director,0,,,,9,268
740,1938,P00067,Gasche Linus,Gasche Linus,,,C00535,Société Egyptienne de Tissage et Tricotage,Société Egyptienne de Tissage et Tricotage,director,0,,,,9,268
741,1938,P00067,Gasche Linus,Gasche Linus,,,C00315,ComptoiJ' pour la Vente des Filés Egyptiens,ComptoiJ' pour la Vente des Filés Egyptiens,director,0,,,,9,268
742,1938,P00067,Gasche Linus,Gasche Linus,,,C00507,Société Anonyme Egyptienne (( Carba »,Société Anonyme Egyptienne (( Carba »,director,0,,,,9,268
743,1938,P00067,Gasche Linus,Gasche Linus,,,C00660,The Egyptian Copper Works,The Egyptian Copper Works,director,0,,,,9,268
744,1938,P00335,Gautier Charles,Gautier Charles,,,C00062,Crédit Immobilier Suisse-Egyptien,Crédit Immobilier Suisse-Egyptien,director,0,,,,9,268
745,1938,P00336,Geisenberget· Piene,Geisenberget· Piene,,,C00451,S.A. des Bières Bomonti & Pyramides,S.A. des Bières Bomonti & Pyramides,managing_director,0,,,,9,268
746,1938,P00337,Ghali Youssef Boutros,Ghali Youssef Boutros Bey,bey,,C00758,cl 'Administration de The Gharbieh Land Co,cl 'Administration de The Gharbieh Land Co,council_member,0,,,,9,268
747,1938,P00338,Ghazi Mahrous Mohamed,Ghazi Maht·ous Mohamed,,,C00727,"Toul<hy's Co. for Sundries & Toys, S.A.E","Toul<hy's Co. for Sundries & Toys, S.A.E",director,0,,,,9,268
748,1938,P00339,Ghazi Moustapha Ramet,Ghazi Moustapha Ramet,,,C00762,"cl 'Administration de la Toukhy's Co. for Sundries & Toys, S.A.E. Giannotl.i, VitlO!'io, Commandeur de la Couronne d'Italie","cl 'Administration de la Toukhy's Co. for Sundries & Toys, S.A.E. Giannotl.i, VitlO!'io, Commandeur de la Couronne d'Italie",council_member,0,,,,9,268
749,1938,P00339,Ghazi Moustapha Ramet,Ghazi Moustapha Ramet,,,C00545,Société Egyptienne des Pétroles (S.E. P.),Société Egyptienne des Pétroles (S.A.E.),managing_director,0,,,,9,268
750,1938,P00339,Ghazi Moustapha Ramet,Ghazi Moustapha Ramet,,,C00101,National Petroleum Cy,National Petroleum Co,managing_director,0,,,,9,268
751,1938,P00339,Ghazi Moustapha Ramet,Ghazi Moustapha Ramet,,,C00151,Société Delta (Società Edile Egiziana),Société Delta (Società Edile Egiziana),president,0,,,,9,268
752,1938,P00339,Ghazi Moustapha Ramet,Ghazi Moustapha Ramet,,,C00495,Sociél6 des Terres Rares d'Egypte,Sociél6 des Terres Rares d'Egypte,director,0,,,,9,268
753,1938,P00069,Goar Edwin N. J,Goal' Edwin N. J,,,C00778,"cle la Communauté Israélite d'il/exandJ""ie","cle la Communauté Israélite d'il/exandJ""ie",vice_president,0,,,,9,268
754,1938,P00069,Goar Edwin N. J,Goal' Edwin N. J,,,C00719,Tl1e Alexandria Insurance Co,Tl1e Alexandria Insurance Co,director,0,,,,9,268
755,1938,P00340,Godbcr· Fr·cdcricl<,Godbcr· Fr·cdcricl<,,,C00275,Anglo-Egyptian Oilfields,Anglo-Egyptian Oilfields,director,0,,,,9,268
756,1938,P00341,Golding Chal'lcs Mc,Golding Chal'lcs Mc,,,C00730,"Trading & Industrial Corp., S.A.E","Trading& Industrial Corp., S.A.E",director,0,,,,9,268
757,1938,P00342,Goulène G,Goulène G,,,C00602,Société des Publications Egyptiennes,Société des Publications Egyptiennes,president,0,,,,9,268
758,1938,P00343,Grassi Gr. Uff. Carlo,Grassi Gr. Uff. Carlo,,,C00020,The Anglo-American Nile & Tourist Co,The Anglo-American Nile & Tourist Co,director,0,,,,9,268
759,1938,P00343,Grassi Gr. Uff. Carlo,Grassi Gr. Uff. Carlo,,,C00222,The United Egyptian Nile Transport Co,The United Egyptian Nile Transport Co,director,0,,,,9,268
760,1938,P00344,Grassi. Stanislas,Grassi. Stanislas,,,C00623,Technique de la Salonica Cigarette Co .. S. A. E,Technique de la Salonica Cigarette Co .. S. A. E,director,0,,,,9,269
761,1938,P00345,Gt·assi Ugo Oott,Gt·assi Ugo Oott,,,C00484,"Salonica Cigarette Co., S. A. E","Salonica Cigarette Co., S. A. E",managing_director,0,,,,9,269
762,1938,P00346,Gt·asso Oscar· Rag,Gt·asso Oscar· Rag,,,C00550,"Société Egyptienne pour l'Exploilation des Mines el Carrières, S.A.E","Société Egyptienne pour l'ExploiLation de Mines cL Carrières, S.A.E",managing_director,0,,,,9,269
763,1938,P00347,Gt·eenhalgh Thomas,Gt·eenhalgh Thomas,,,C00678,"The Engineering Co. of Egypt, S. A. E","The Engineering Co. of Egypt, S. A. E",director,0,,,,9,269
764,1938,P00348,Gt·egusci G,Gt·egusci G,,,C00172,Société Générale de Pressage el de Dépôts,Société Générale de Pressage el de Dépôts,director,0,,,,9,269
765,1938,P00349,Gdmpt·el Maui'Ïce,Gdmpt·el Maui'Ïce,,,C00249,""" Nationale n, Société Anonymecl'Assun",""" Nationale n, Société Anonymecl'Assun",manager,0,,,,9,269
766,1938,P00349,Gdmpt·el Maui'Ïce,Gdmpt·el Maui'Ïce,,,C00112,Réunion des Compagnies d'Assurances sur la Vie,Réunion des Compagnies d'Assumnces sur la Vic,president,0,,,,9,269
767,1938,P00349,Gdmpt·el Maui'Ïce,Gdmpt·el Maui'Ïce,,,C00734,Union Syndicale des Compagnies d'Assurances à p1 imes fixes de toutenature,Union Syndicale des Compagnies d'Assurances à p1 imes fixes de toutenature,president,0,,,,9,269
768,1938,P00349,Gdmpt·el Maui'Ïce,Gdmpt·el Maui'Ïce,,,C00003,"« Al-Chark » (L'Orient), Société Anonyme Egyptienne cl' Assurances sur la Vie","« Al-Chark » (L'Orient), Société Anonyme Egyptienne cl' Assurances sur la Vie",director,0,,,,9,269
769,1938,P00350,Groppi A,Groppi A,,,C00388,J'Industrie du Froid,J'Industrie du Froid,director,0,,,,9,269
770,1938,P00350,Groppi A,Groppi J,,,C00384,Industrie du Froid,Industrie du Froid,president,0,,,,9,269
771,1938,P00351,Gueziri Ot·,Gueziri Ot·,,,C00382,Industrie Meunlcn· cl' Alexandrie,Industrie Meunlcn· cl' Alexandrie,director,0,,,,9,269
772,1938,P00352,Guirguis Elias,Guit·guis Elias,,,C00604,"Société des,'\.utobus de l3éhém el de Ghmbiell","Société des,'\.utobus de l3éhém el de Ghmbiell",director,0,,,,9,269
773,1938,P00353,Guirguis NassH EH,Guirguis NassH EH,,,C00599,Société des Omnibus de Fayoum,Société des Omnibus de Fayoum,member,0,,,,9,269
774,1938,P00354,Ginsberg Richard,Guisberg Richar·d,,,C00424,"Pcltoms, S. A. E","Pcltoms, S. A. E",director,0,,,,9,269
775,1938,P00355,Hahnlose•· 0•·. Emile,Hahnlose•· 0•·. Emile,,,C00674,The Elcctric,The Elcctric,president,0,,,,9,269
776,1938,P00355,Hahnlose•· 0•·. Emile,Hahnlose•· 0•·. Emile,,,C00434,RoseL ta & Alexan d ria Hice Mills,RoseL ta & Alexan d ria Hice Mills,delegate,0,,,,9,269
777,1938,P00355,Hahnlose•· 0•·. Emile,Hahnlose•· 0•·. Emile,,,C00434,RoseL ta & Alexan d ria Hice Mills,RoseL ta & Alexan d ria Hice Mills,director,0,,,,9,269
778,1938,P00356,Halim Mot·aan EH,Halim Mot·aan EH,,,C00820,lu Khedivial Mail Slcamship & Graving Docks Co. Ltcl. i7,lu Khedivial Mail Slcamship & Graving Docks Co. Ltcl. i7,council_member,0,,,,9,269
779,1938,P00356,Halim Mot·aan EH,Halim Mot·aan EH,,,C00820,lu Khedivial Mail Slcamship & Graving Docks Co. Ltcl. i7,lu Khedivial Mail Slcamship & Graving Docks Co. Ltcl. i7,president,0,,,,9,269
780,1938,P00357,Hanan Victot,Hanan Victot•,,,C00481,"S.E. de Tuyaux, Poteaux et Produits en Ciment Armé (Système Siegwart)","S.E. de Tuyaux, Poteaux et Produits en Ciment Armé (Système Siegwart)",managing_director,0,,,,9,270
781,1938,P00357,Hanan Victot,Hanan Victot•,,,C00167,Société Franco-Egyptienne d'Importation,Société Franco-Egyptienne d'Importation,director,0,,,,9,270
782,1938,P00357,Hanan Victot,Hanan Victot•,,,C00613,Succession Léon de I-Ielller,Succession Léon de I-Ielller,director,0,,,,9,270
783,1938,P00358,Hanna Mina,Hanna Mina,,,C00730,"Trading & Industrial Corp., S.A.E","Trading & Industrial Corp., S.A.E",member,0,,,,9,270
784,1938,P00359,Sir Harat•i Victot·,S.E. Sir Harat•i Victot· Pacha,pasha,s.e.,C00784,dlf Conseil d'Administration de la Société Générale des Sucreries,dlf Conseil d'Administration de la Société Générale des Sucreries,president,0,,,,9,270
785,1938,P00359,Sir Harat•i Victot·,S.E. Sir Harat•i Victot· Pacha,pasha,s.e.,C00110,Raffinerie d'Egypte,Raffinerie d'Egypte,president,0,,,,9,270
786,1938,P00359,Sir Harat•i Victot·,S.E. Sir Harat•i Victot· Pacha,pasha,s.e.,C00097,National Bank of Egypt,National Bank of Egypt,director,0,,,,9,270
787,1938,P00359,Sir Harat•i Victot·,S.E. Sir Harat•i Victot· Pacha,pasha,s.e.,C00562,Société Générale Immobilière d'Egypte,Société Générale Immobilière d'Egypte,director,0,,,,9,270
788,1938,P00360,Harb Mohamed Talaat,S.E. Harb Mohamed Talaat Pacha,pasha,s.e.,C00028,Banque Misr,Banque Misr,vice_president,0,,,,9,270
789,1938,P00360,Harb Mohamed Talaat,S.E. Harb Mohamed Talaat Pacha,pasha,s.e.,C00028,Banque Misr,Banque Misr,managing_director,0,,,,9,270
790,1938,P00360,Harb Mohamed Talaat,S.E. Harb Mohamed Talaat Pacha,pasha,s.e.,C00840,"toutes les Entreprises Misr, financières, commerciales et industrielles, fondées par la Banque Misr en Egypte et à l'étranger","toutes les Entreprises Misr, financières, commerciales et industrielles, fondées par la Banque Misr en Egypte et à l'étranger",vice_president,0,,,,9,270
791,1938,P00360,Harb Mohamed Talaat,S.E. Harb Mohamed Talaat Pacha,pasha,s.e.,C00840,"toutes les Entreprises Misr, financières, commerciales et industrielles, fondées par la Banque Misr en Egypte et à l'étranger","toutes les Entreprises Misr, financières, commerciales et industrielles, fondées par la Banque Misr en Egypte et à l'étranger",managing_director,0,,,,9,270
792,1938,P00360,Harb Mohamed Talaat,S.E. Harb Mohamed Talaat Pacha,pasha,s.e.,C00165,Société Foncière d'Egypte,Société Foncière d'Egypte,managing_director,0,,,,9,270
793,1938,P00360,Harb Mohamed Talaat,S.E. Harb Mohamed Talaat Pacha,pasha,s.e.,C00060,Crédit Foncier Egyptien,Crédit Foncier Egyptien,director,0,,,,9,270
794,1938,P00360,Harb Mohamed Talaat,S.E. Harb Mohamed Talaat Pacha,pasha,s.e.,C00541,Société Egyptienne de la 13ourse Commerciale de Minet El Bassal,Société Egyptienne de la 13ourse Commerciale de Minet El Bassal,director,0,,,,9,270
795,1938,P00360,Harb Mohamed Talaat,S.E. Harb Mohamed Talaat Pacha,pasha,s.e.,C00435,Rosetta & Alexandria Rice Mills,Rosetta & Alexandria Riec Mills,director,0,,,,9,270
796,1938,P00360,Harb Mohamed Talaat,S.E. Harb Mohamed Talaat Pacha,pasha,s.e.,C00278,Assicurazioni Generali (Trieste),Assicurazioni Generali (Trieste),director,0,,,,9,270
797,1938,P00361,Jlare Commander F. T,Jlare Commander F. T,,,C00344,The Egyptian General Omnibus Co,The Egyptian General Omnibus Co,director,0,,,,9,270
798,1938,P00362,Ilarmant Eugène,Ilarmant Eugène,,,C00198,The Cairo Electric Railways and Heliopolis Oases Co,The Cairo Electric Railways & Heliopolis Oascs Co,director,0,,,,9,270
799,1938,P00363,Hasda A,Hasda A,,,C00673,The Egyptian'1\Œotor Transport Co,The Egyptian'1\Œotor Transport Co,president,0,,,,9,270
800,1938,P00363,Hasda A,Hasda A,,,C00673,The Egyptian'1\Œotor Transport Co,The Egyptian'1\Œotor Transport Co,member,0,,,,9,270
801,1938,P00364,Hassan Hafez,S.E. Hassan Hafez Pacha,pasha,s.e.,C00411,"Misr Concrete Developmcnt Cy., S.J\..E","Misr Concrete Developmcnt Cy., S.J\..E",president,0,,,,9,270
802,1938,P00364,Hassan Hafez,S.E. Hassan Hafez Pacha,pasha,s.e.,C00675,The Elcdrit,The Elcdrit,director,0,,,,9,270
803,1938,P00365,Ciment Portland Tourah,Ciment Pmlland Tourah,,,C00453,S.A. des Chemins de I• er de la 13assc-Egypte ct de la S.A. des Tramways du Caire,S.A. des Chemins de I• er de la 13assc-Egypte ct de la S.A. des Tramways du Caire,member,0,,,,9,270
804,1938,P00365,Ciment Portland Tourah,Ciment Pmlland Tourah,,,C00453,S.A. des Chemins de I• er de la 13assc-Egypte ct de la S.A. des Tramways du Caire,S.A. des Chemins de I• er de la 13assc-Egypte ct de la S.A. des Tramways du Caire,director,0,,,,9,270
805,1938,P00366,Ilegener Th. M,Ilegener Th. M,,,C00148,Société Belge-Egyptienne de l'Ezbékieh,Société Belge-Egyptienne de l' Ezbékieh,vice_president,0,,,,9,271
806,1938,P00367,Helier Edouard de~,Helier Edouard de~,,,C00503,Société,Société,director,0,,,,9,271
807,1938,P00368,Henkart Raoul,Henkart Raoul,,,C00741,Usines Textiles Al-Kahira,Usines Textiles Al-Kahira,director,0,,,,9,271
808,1938,P00369,Ililal Léonidas Gamil,Ililal Léonidas Gamil,,,C00696,"The Sheffield Smelting Co. (Egypt), S.A","The Sheffield Smelting Co. (Egypt), S.A.E",director,0,,,,9,271
809,1938,P00370,Ililali Ahmecl Naguib,Ililali Ahmecl Naguib Bey,bey,,C00417,"The National Ginning Co. of Egypt, S.A.E","National Ginning Co. of Egypt, S.A.E",director,0,,,,9,271
810,1938,P00371,Ilit·sh Siegmund,Ilit·sh Siegmund,,,C00659,"The Egyptian Copper Works, S.A.E","The Egyptian Coppcr\Vorks, S.A.E",managing_director,0,,,,9,271
811,1938,P00372,Jlochart Mam·ice,Jlochart Mam·ice,,,C00842,"tt Al-Chark n(L'Orient), S.A.E. d'Assumnces sur la Vic","tt Al-Chark n(L'Orient), S.A.E. d'Assumnces sur la Vic",director,0,,,,9,271
812,1938,P00373,Hoet·ni Robm·t,Hoet·ni Robm·t,,,C00062,Crédit Immobilier Suisse-Egyptien,Crédit Immobilier Suisse-Egyptien,director,0,,,,9,271
813,1938,P00374,Home Sit· John Ba1·t,Home Sit· John Ba1·t,,,C00372,Grands II6tels d'Egypte,Grands II6tels d'Egypte,president,0,,,,9,271
814,1938,P00374,Home Sit· John Ba1·t,Home Sit· John Ba1·t,,,C00455,S.A. des Cllemms de fer 1\.éneh-Assouan,S.A. des Cllemms de fer 1\.éneh-Assouan,president,0,,,,9,271
815,1938,P00374,Home Sit· John Ba1·t,Home Sit· John Ba1·t,,,C00666,The Egyptian Ilotcls,The Egyptian Ilotcls,president,0,,,,9,271
816,1938,P00374,Home Sit· John Ba1·t,Home Sit· John Ba1·t,,,C00689,The National J3ank of Egypt ct de The National Insurance Co,The National J3ank of Egypt ct de The National Insurance Co,president,0,,,,9,271
817,1938,P00375,Horne F. J,Horne F. J,,,C00602,Société des Publications Egyptiennes,Société des Publications Egyptiennes,president,0,,,,9,271
818,1938,P00375,Horne F. J,Horne F. J,,,C00602,Société des Publications Egyptiennes,Société des Publications Egyptiennes,managing_director,0,,,,9,271
819,1938,P00375,Horne F. J,Horne F. J,,,C00602,Société des Publications Egyptiennes,Société des Publications Egyptiennes,director,0,,,,9,271
820,1938,P00376,Huber Osca1· Com. Ing,Huber Osca1· Com. Ing,,,C00813,"ln Commercial Bank of Egypt. lsmalun, René, Ingénieur ,tgronome, l.N .. \","ln Commercial Bank of Egypt. lsmalun, René, Ingénieur ,tgronome, l.N .. \",director,0,,,,9,272
821,1938,P00376,Huber Osca1· Com. Ing,Huber Osca1· Com. Ing,,,C00319,"Consu/lalil du. Ministr'rc cie l',lgrictilturc","Consu/lalil du. Ministr'rc cie l',lgrictilturc",council_member,0,,,,9,272
822,1938,P00376,Huber Osca1· Com. Ing,Huber Osca1· Com. Ing,,,C00251,'aLion de la Société r\nonyme des Bières Bomonti & Pymmiclcs,'aLion de la Société r\nonyme des Bières Bomonti & Pymmiclcs,president,0,,,,9,272
823,1938,P00376,Huber Osca1· Com. Ing,Huber Osca1· Com. Ing,,,C00504,"Société "" Phal'os »","Société "" Phal'os »",president,0,,,,9,272
824,1938,P00376,Huber Osca1· Com. Ing,Huber Osca1· Com. Ing,,,C00690,The New Egyplian Coy,The New Egyplian Coy,president,0,,,,9,272
825,1938,P00376,Huber Osca1· Com. Ing,Huber Osca1· Com. Ing,,,C00452,S.A. des Chemins de Fer de la Basse-Egypte,S.A. des Chemins de Fer de la Basse-Egyptc,president,0,,,,9,272
826,1938,P00376,Huber Osca1· Com. Ing,Huber Osca1· Com. Ing,,,C00808,lion de la Banque Belge ct lntcmnlionalc en Egyple,lion de la Banque Belge ct lntcmnlionalc en Egyple,director,0,,,,9,272
827,1938,P00377,Izzet Abdullah,Izzet Abdullah,,,C00747,"\dminisLralion du Banco llalo Egiziano. ,Ja","\dminisLralion du Banco llalo Egiziano. ,Ja",council_member,0,,,,9,272
828,1938,P00377,Izzet Abdullah,Izzet Abdullah,,,C00327,Cuisse IIypoll1écuirc d'Egyplc,Cuisse IIypoll1écuirc d'Egyplc,president,0,,,,9,272
829,1938,P00377,Izzet Abdullah,Izzet Abdullah,,,C00327,Cuisse IIypoll1écuirc d'Egyplc,Cuisse IIypoll1écuirc d'Egyplc,delegate,0,,,,9,272
830,1938,P00377,Izzet Abdullah,Izzet Abdullah,,,C00317,Con cil d'Adminislnllion de ln Banque Dclgc eL Inlernalionale en Egyplc,Con cil d'Adminislnllion de ln Banque Dclgc eL Inlernalionale en Egyplc,member,0,,,,9,272
831,1938,P00378,Jacot-Descombcs J.G,Jacot-Descombcs J.G,,,C00698,"The Sl1cfficld Smelling Co. (Egypt), S.A.K","The Sl1cfficld Smelling Co. (Egypt), S.A.K",director,0,,,,9,272
832,1938,P00379,K:-u·am Edouanl,K:-u·am Edouanl,,,C00756,cl 'Administration de The Commercial & E,cl 'Administration de The Commercial & E,president,0,,,,9,273
833,1938,P00379,K:-u·am Edouanl,K:-u·am Edouanl,,,C00827,lu Société Egyptienne cl 'Eu trcp1-iscs Urbailws ct Rumlcs,lu Société Egyptienne cl 'Eu trcp1-iscs Urbailws ct Rumlcs,president,0,,,,9,273
834,1938,P00379,K:-u·am Edouanl,K:-u·am Edouanl,,,C00268,Alexandria lnsumncc Co,Alexandria lnsumncc Co,president,0,,,,9,273
835,1938,P00380,Kennedy Geor·ge Er·nest,Kennedy Geor·ge Er·nest,,,C00771,cl'Aclministralion de la Société Colifomia Texas des Pétroles,cl'Aclministralion de la Société Colifomia Texas des Pétroles,member,0,,,,9,273
836,1938,P00381,J Jmil'i Hassan,J Jmil'i Hassan Bey,bey,,C00777,clc la S.A. des Halles Centrales cl'Egyple,clc la S.A. des Halles Centrales cl'Egyple,member,0,,,,9,273
837,1938,P00382,IHoul'i Joseph,IHoul'i Joseph,,,C00599,Société des Omnibus de Fayoum,Société des Omnibus de Fayoum,director,0,,,,9,273
838,1938,P00383,Kfomi Philippe,Kfomi Philippe,,,C00599,Société des Omnibus de Fayoum,Société des Omnibus de Fayoum,director,0,,,,9,273
