year,next_year,person_id,origin,office,seats,mates,pairs,open_share,effective_size,constraint,survives,seats_next,new_seats,growth,seat_cat
1938,1942,P00596,unknown,False,2,5,10,0.0,1.7999999999999998,0.4634825396825398,False,0,0,-2,2
1938,1942,P00597,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00598,unknown,False,1,2,1,0.0,1.0,0.87890625,True,1,1,0,1
1938,1942,P00599,unknown,False,2,0,0,,,,False,0,0,-2,2
1938,1942,P00601,unknown,False,1,3,3,0.0,1.0,0.925925925925926,False,0,0,-1,1
1938,1942,P00602,unknown,False,1,6,15,0.0,1.0000000000000004,0.5026620370370369,False,0,0,-1,1
1938,1942,P00603,unknown,False,1,6,15,0.0,1.0000000000000004,0.5026620370370369,False,0,0,-1,1
1938,1942,P00604,local_minority,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00606,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00607,local_minority,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00608,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00609,unknown,False,2,5,10,0.6,3.6,0.348587962962963,False,0,0,-2,2
1938,1942,P00610,unknown,False,2,2,1,0.0,1.0,1.125,False,0,0,-2,2
1938,1942,P00611,european,False,3,7,21,0.5714285714285714,4.87037037037037,0.34958967853778794,True,3,1,0,3
1938,1942,P00613,unknown,False,1,3,3,0.0,1.0,0.7402469135802467,False,0,0,-1,1
1938,1942,P00614,unknown,False,1,3,3,0.0,1.0,0.925925925925926,False,0,0,-1,1
1938,1942,P00617,unknown,False,3,1,0,,1.0,1.0,False,0,0,-3,3
1938,1942,P00618,arab_egyptian,False,9,10,45,0.5555555555555556,7.153846153846153,0.3149327431565565,True,1,0,-8,5
1938,1942,P00619,european,False,1,1,0,,1.0,1.0,True,1,0,0,1
1938,1942,P00620,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00621,local_minority,False,6,6,15,0.3333333333333333,2.666666666666667,0.47777777777777775,True,1,1,-5,5
1938,1942,P00622,unknown,True,1,5,10,0.0,0.9999999999999998,0.6480000000000001,False,0,0,-1,1
1938,1942,P00623,unknown,False,1,0,0,,,,False,0,0,-1,1
1938,1942,P00624,unknown,False,2,0,0,,,,False,0,0,-2,2
1938,1942,P00625,unknown,False,2,0,0,,,,False,0,0,-2,2
1938,1942,P00626,unknown,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1938,1942,P00627,unknown,True,1,1,0,,1.0,1.0,False,0,0,-1,1
1942,1947,P00002,arab_egyptian,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00003,arab_egyptian,False,2,6,15,0.6,4.000000000000001,0.38108969513731417,False,0,0,-2,2
1942,1947,P00007,local_minority,False,1,0,0,,,,True,1,1,0,1
1942,1947,P00008,local_minority,False,4,0,0,,,,True,4,4,0,4
1942,1947,P00010,local_minority,False,2,1,0,,1.0,1.0,False,0,0,-2,2
1942,1947,P00011,local_minority,False,4,10,45,0.0,3.1999999999999997,0.24041050926834606,False,0,0,-4,4
1942,1947,P00020,local_minority,False,1,10,45,0.0,1.8000000000000005,0.28992952500062563,False,0,0,-1,1
1942,1947,P00024,unknown,False,1,0,0,,,,True,1,1,0,1
1942,1947,P00028,local_minority,False,1,0,0,,,,True,7,7,6,1
1942,1947,P00030,european,False,1,0,0,,,,True,1,1,0,1
1942,1947,P00033,unknown,False,2,1,0,,1.0,1.0,True,3,2,1,2
1942,1947,P00034,unknown,False,2,5,10,0.6,3.4000000000000004,0.45104938271604944,True,3,2,1,2
1942,1947,P00036,european,True,5,5,10,0.1,2.166666666666667,0.36839157408525536,True,4,1,-1,5
1942,1947,P00037,local_minority,False,1,1,0,,1.0,1.0,True,2,1,1,1
1942,1947,P00039,local_minority,False,1,2,1,0.0,1.0,0.668641975308642,False,0,0,-1,1
1942,1947,P00040,local_minority,False,1,4,6,0.0,1.5,0.6801215277777778,False,0,0,-1,1
1942,1947,P00042,local_minority,True,1,1,0,,1.0,1.0,True,2,2,1,1
1942,1947,P00047,local_minority,False,1,10,45,0.0,1.8000000000000005,0.28992952500062563,True,3,2,2,1
1942,1947,P00049,local_minority,False,1,0,0,,,,True,1,1,0,1
1942,1947,P00056,arab_egyptian,True,1,0,0,,,,True,2,2,1,1
1942,1947,P00057,unknown,False,1,2,1,0.0,1.25,0.828369140625,False,0,0,-1,1
1942,1947,P00065,arab_egyptian,False,1,4,6,0.0,1.0,0.765625,True,2,2,1,1
1942,1947,P00067,european,False,6,12,66,0.6666666666666666,9.263888888888888,0.1713206221962545,True,7,5,1,5
1942,1947,P00069,local_minority,False,3,11,55,0.16363636363636364,4.5,0.21467532306319317,False,0,0,-3,3
1942,1947,P00073,unknown,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00080,european,False,3,14,91,0.6153846153846154,9.688888888888888,0.20988024592758023,False,0,0,-3,3
1942,1947,P00081,european,False,2,1,0,,1.0,1.0,True,3,2,1,2
1942,1947,P00085,local_minority,False,6,25,300,0.6866666666666666,18.32692307692307,0.1117468568874,False,0,0,-6,5
1942,1947,P00089,unknown,False,6,8,28,0.4642857142857143,5.083333333333334,0.2916894087741944,True,8,7,2,5
1942,1947,P00090,unknown,False,2,8,28,0.5357142857142857,5.208333333333332,0.2832085116359486,False,0,0,-2,2
1942,1947,P00091,local_minority,False,2,2,1,0.0,1.0,1.125,False,0,0,-2,2
1942,1947,P00093,local_minority,False,4,10,45,0.5111111111111111,6.766666666666668,0.30252487874048106,True,4,1,0,4
1942,1947,P00094,local_minority,False,9,7,21,0.7619047619047619,5.9375,0.246849869524363,True,10,4,1,5
1942,1947,P00096,european,False,7,13,78,0.7692307692307693,10.738095238095239,0.1610369531097695,True,6,1,-1,5
1942,1947,P00100,arab_egyptian,True,13,38,703,0.9061166429587483,34.775000000000006,0.0703718927920932,True,15,8,2,5
1942,1947,P00102,european,False,3,10,45,0.4444444444444444,5.909090909090909,0.25673446605988265,False,0,0,-3,3
1942,1947,P00108,local_minority,False,2,7,21,0.47619047619047616,3.8571428571428577,0.4128117913832199,True,12,11,10,2
1942,1947,P00114,european,False,2,3,3,0.0,1.8333333333333335,0.608737521701389,False,0,0,-2,2
1942,1947,P00116,local_minority,False,3,9,36,0.3888888888888889,4.9,0.26023411105073196,True,3,0,0,3
1942,1947,P00117,european,False,5,13,78,0.3717948717948718,7.566666666666666,0.18351303499751911,True,4,0,-1,5
1942,1947,P00120,local_minority,False,1,2,1,0.0,1.25,0.6602255917159764,True,2,1,1,1
1942,1947,P00123,local_minority,False,3,1,0,,1.0,1.0,False,0,0,-3,3
1942,1947,P00124,european,True,1,4,6,0.0,1.5,0.6470182742214533,True,1,0,0,1
1942,1947,P00129,local_minority,False,2,13,78,0.38461538461538464,6.307692307692307,0.20749949346899932,True,1,1,-1,2
1942,1947,P00130,local_minority,False,6,20,190,0.7157894736842105,15.52272727272727,0.14606700917565113,True,8,8,2,5
1942,1947,P00131,unknown,False,4,13,78,0.6538461538461539,9.588235294117647,0.24981756986563688,True,8,4,4,4
1942,1947,P00133,arab_egyptian,True,2,0,0,,,,False,0,0,-2,2
1942,1947,P00136,european,False,2,3,3,0.0,1.6666666666666667,0.5528973765432099,True,3,3,1,2
1942,1947,P00138,local_minority,True,2,5,10,0.6,3.6,0.398928073635766,True,1,1,-1,2
1942,1947,P00144,local_minority,False,1,2,1,0.0,1.25,0.6296005917159764,False,0,0,-1,1
1942,1947,P00146,arab_egyptian,False,1,0,0,,,,True,12,12,11,1
1942,1947,P00150,local_minority,False,11,21,210,0.8238095238095238,18.200000000000006,0.12347236127819554,False,0,0,-11,5
1942,1947,P00154,european,False,3,7,21,0.14285714285714285,3.333333333333334,0.41779045138888893,False,0,0,-3,3
1942,1947,P00158,unknown,False,10,10,45,0.6888888888888889,7.923076923076924,0.20348863095349598,False,0,0,-10,5
1942,1947,P00165,arab_egyptian,False,2,0,0,,,,True,8,8,6,2
1942,1947,P00166,arab_egyptian,True,6,4,6,0.6666666666666666,3.125,0.4580251736111111,True,6,4,0,5
1942,1947,P00167,arab_egyptian,False,1,4,6,0.0,1.0,0.6974649234693876,False,0,0,-1,1
1942,1947,P00169,arab_egyptian,False,6,6,15,0.3333333333333333,3.0,0.41344184027777775,True,12,8,6,5
1942,1947,P00171,arab_egyptian,False,2,1,0,,1.0,1.0,True,3,1,1,2
1942,1947,P00179,local_minority,False,1,4,6,0.0,1.375,0.54729474852071,True,1,1,0,1
1942,1947,P00183,unknown,False,1,4,6,0.0,1.5000000000000002,0.5822143554687499,False,0,0,-1,1
1942,1947,P00184,european,False,17,28,378,0.8835978835978836,25.296875,0.10191082079039264,True,12,9,-5,5
1942,1947,P00185,european,False,5,13,78,0.6666666666666666,10.0,0.15587274691211073,True,6,5,1,5
1942,1947,P00186,local_minority,False,1,2,1,0.0,1.0,1.125,True,1,1,0,1
1942,1947,P00187,local_minority,False,3,5,10,0.6,3.5,0.4664694280078896,False,0,0,-3,3
1942,1947,P00189,arab_egyptian,False,1,2,1,0.0,1.0,0.7709750566893423,False,0,0,-1,1
1942,1947,P00191,local_minority,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00198,unknown,False,1,3,3,0.0,1.0,0.925925925925926,True,1,0,0,1
1942,1947,P00201,unknown,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00209,unknown,False,1,3,3,0.0,1.0,0.925925925925926,True,1,0,0,1
1942,1947,P00210,european,False,2,4,6,0.3333333333333333,2.5,0.38814921926128143,False,0,0,-2,2
1942,1947,P00214,local_minority,False,4,14,91,0.6703296703296703,10.214285714285715,0.1883516283766684,False,0,0,-4,4
1942,1947,P00215,local_minority,False,1,4,6,0.0,1.0,0.6544164540816326,False,0,0,-1,1
1942,1947,P00217,unknown,False,1,3,3,0.0,1.0,0.925925925925926,True,1,0,0,1
1942,1947,P00221,european,False,1,3,3,0.0,1.0,0.925925925925926,True,4,3,3,1
1942,1947,P00224,unknown,False,1,3,3,0.0,1.0,0.925925925925926,True,1,0,0,1
1942,1947,P00225,unknown,False,1,4,6,0.0,1.0,0.6865234375,False,0,0,-1,1
1942,1947,P00227,unknown,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00234,unknown,False,1,4,6,0.0,1.0,0.6865234375,False,0,0,-1,1
1942,1947,P00236,unknown,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00237,european,False,1,5,10,0.0,0.9999999999999998,0.6480000000000001,True,1,1,0,1
1942,1947,P00239,unknown,False,1,2,1,0.0,1.0,0.8888888888888888,False,0,0,-1,1
1942,1947,P00241,unknown,False,1,5,10,0.0,1.4,0.43512222222222224,True,1,1,0,1
1942,1947,P00244,unknown,False,1,3,3,0.0,1.0,0.7733950617283949,True,1,0,0,1
1942,1947,P00248,local_minority,False,1,1,0,,1.0,1.0,True,1,1,0,1
1942,1947,P00251,local_minority,False,19,54,1431,0.9133473095737247,50.197740112994346,0.045899333287568796,True,22,12,3,5
1942,1947,P00257,local_minority,False,1,4,6,0.0,1.0,0.6544164540816326,True,1,1,0,1
1942,1947,P00261,european,False,1,0,0,,,,True,1,1,0,1
1942,1947,P00263,unknown,False,1,5,10,0.0,0.9999999999999998,0.5394467455621302,True,1,0,0,1
1942,1947,P00264,unknown,False,1,5,10,0.0,0.9999999999999998,0.5394467455621302,True,1,0,0,1
1942,1947,P00266,unknown,False,1,2,1,0.0,1.0,0.9027777777777779,True,1,1,0,1
1942,1947,P00267,local_minority,False,1,2,1,0.0,1.0,1.125,True,1,0,0,1
1942,1947,P00269,local_minority,False,1,2,1,0.0,1.0,1.125,False,0,0,-1,1
1942,1947,P00271,unknown,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00273,unknown,False,1,2,1,0.0,1.0,1.0069444444444444,False,0,0,-1,1
1942,1947,P00281,european,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1942,1947,P00283,local_minority,False,1,0,0,,,,True,1,1,0,1
1942,1947,P00285,european,False,1,4,6,0.0,1.0,0.6544164540816326,True,2,2,1,1
1942,1947,P00286,european,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1942,1947,P00289,european,False,2,5,10,0.4,3.1333333333333333,0.3609970165289257,False,0,0,-2,2
1942,1947,P00290,unknown,False,1,5,10,0.0,1.4000000000000001,0.43997664264917014,False,0,0,-1,1
1942,1947,P00293,local_minority,False,3,16,120,0.48333333333333334,9.812500000000002,0.16130943917745777,False,0,0,-3,3
1942,1947,P00302,unknown,False,1,1,0,,1.0,1.0,True,1,1,0,1
1942,1947,P00314,arab_egyptian,False,1,2,1,0.0,1.0,1.125,True,1,0,0,1
1942,1947,P00320,unknown,False,1,2,1,0.0,1.0,1.125,False,0,0,-1,1
1942,1947,P00321,arab_egyptian,False,2,1,0,,1.0,1.0,True,1,1,-1,2
1942,1947,P00324,arab_egyptian,False,2,4,6,0.0,1.0,0.765625,True,1,0,-1,2
1942,1947,P00326,arab_egyptian,False,6,11,55,0.6545454545454545,8.115384615384617,0.19529529865702575,False,0,0,-6,5
1942,1947,P00330,unknown,False,1,5,10,0.0,0.9999999999999998,0.6480000000000001,False,0,0,-1,1
1942,1947,P00339,european,False,1,2,1,0.0,1.0,0.9027777777777779,True,1,1,0,1
1942,1947,P00341,local_minority,False,1,5,10,0.0,0.9999999999999998,0.6156081632653063,False,0,0,-1,1
1942,1947,P00345,european,False,1,3,3,0.0,1.0,0.925925925925926,True,1,0,0,1
1942,1947,P00356,unknown,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00360,european,False,1,1,0,,1.0,1.0,True,1,0,0,1
1942,1947,P00364,local_minority,False,1,2,1,0.0,1.0,1.125,False,0,0,-1,1
1942,1947,P00368,local_minority,False,1,0,0,,,,True,1,1,0,1
1942,1947,P00378,unknown,False,1,7,21,0.0,1.000000000000001,0.42822033519091557,False,0,0,-1,1
1942,1947,P00385,european,False,1,0,0,,,,True,1,0,0,1
1942,1947,P00388,arab_egyptian,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00407,unknown,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1942,1947,P00408,unknown,False,1,3,3,0.0,1.3333333333333335,0.5986775636180397,False,0,0,-1,1
1942,1947,P00409,european,False,1,7,21,0.0,1.000000000000001,0.42822033519091557,True,1,0,0,1
1942,1947,P00410,european,False,1,7,21,0.0,1.000000000000001,0.42822033519091557,True,1,0,0,1
1942,1947,P00411,local_minority,False,3,0,0,,,,False,0,0,-3,3
1942,1947,P00414,unknown,False,1,3,3,0.0,1.3333333333333335,0.5986775636180397,False,0,0,-1,1
1942,1947,P00415,european,False,5,0,0,,,,False,0,0,-5,5
1942,1947,P00416,european,False,1,0,0,,,,True,1,0,0,1
1942,1947,P00419,european,False,3,5,10,0.4,3.2142857142857144,0.36517699672461573,False,0,0,-3,3
1942,1947,P00421,arab_egyptian,True,3,1,0,,1.0,1.0,True,2,1,-1,3
1942,1947,P00423,local_minority,False,2,5,10,0.6,3.5999999999999996,0.3859854208560759,True,2,0,0,2
1942,1947,P00427,unknown,False,1,2,1,0.0,1.0,1.125,True,1,0,0,1
1942,1947,P00430,arab_egyptian,False,2,8,28,0.5714285714285714,5.333333333333334,0.3270618672520661,False,0,0,-2,2
1942,1947,P00438,unknown,False,2,7,21,0.0,1.8571428571428579,0.40235833689338885,True,2,0,0,2
1942,1947,P00441,local_minority,False,1,3,3,0.0,1.0,0.925925925925926,True,2,2,1,1
1942,1947,P00442,local_minority,False,1,4,6,0.0,1.5,0.6470182742214533,False,0,0,-1,1
1942,1947,P00443,unknown,False,1,7,21,0.0,1.4285714285714295,0.4418457486722129,False,0,0,-1,1
1942,1947,P00444,local_minority,False,2,0,0,,,,True,3,2,1,2
1942,1947,P00447,european,False,3,13,78,0.38461538461538464,7.346153846153847,0.17005134951161516,True,1,1,-2,3
1942,1947,P00448,local_minority,False,3,23,253,0.6126482213438735,15.416666666666668,0.12937796902919746,True,1,0,-2,3
1942,1947,P00449,arab_egyptian,False,1,1,0,,1.0,1.0,True,1,1,0,1
1942,1947,P00450,arab_egyptian,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00452,european,False,1,3,3,0.0,1.6666666666666667,0.5528973765432099,True,1,0,0,1
1942,1947,P00453,local_minority,False,3,13,78,0.3974358974358974,7.551282051282051,0.16770150602086803,True,3,1,0,3
1942,1947,P00454,local_minority,False,5,3,3,0.6666666666666666,2.5,0.48866213151927435,False,0,0,-5,5
1942,1947,P00455,local_minority,False,3,9,36,0.2222222222222222,3.4444444444444438,0.3051382621397744,False,0,0,-3,3
1942,1947,P00457,arab_egyptian,False,2,7,21,0.5714285714285714,4.428571428571429,0.36251700680272103,False,0,0,-2,2
1942,1947,P00458,arab_egyptian,False,1,8,28,0.0,2.3125,0.3570794853424481,False,0,0,-1,1
1942,1947,P00460,european,False,3,5,10,0.6,3.8888888888888893,0.3550542534722222,False,0,0,-3,3
1942,1947,P00463,unknown,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1942,1947,P00464,european,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00469,unknown,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00473,local_minority,False,1,1,0,,1.0,1.0,True,1,0,0,1
1942,1947,P00478,european,False,5,12,66,0.5909090909090909,8.153846153846153,0.21623627402130627,False,0,0,-5,5
1942,1947,P00483,local_minority,False,1,0,0,,,,True,1,1,0,1
1942,1947,P00484,local_minority,False,5,17,136,0.5808823529411765,11.029411764705882,0.15464567112945607,True,3,2,-2,5
1942,1947,P00485,local_minority,False,1,2,1,0.0,1.25,0.7530864197530864,False,0,0,-1,1
1942,1947,P00488,european,False,2,2,1,0.0,1.0,1.0069444444444444,True,2,1,0,2
1942,1947,P00500,local_minority,False,9,21,210,0.7238095238095238,16.854166666666668,0.1171130508211507,False,0,0,-9,5
1942,1947,P00505,local_minority,False,3,2,1,0.0,1.0,1.125,False,0,0,-3,3
1942,1947,P00509,european,False,1,0,0,,,,True,1,1,0,1
1942,1947,P00512,unknown,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00515,local_minority,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00516,european,False,1,5,10,0.0,1.3999999999999997,0.43512222222222224,True,1,1,0,1
1942,1947,P00517,unknown,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1942,1947,P00519,unknown,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1942,1947,P00534,unknown,False,1,4,6,0.0,1.375,0.4728505979938272,True,1,1,0,1
1942,1947,P00536,arab_egyptian,False,3,6,15,0.0,2.0833333333333335,0.3492829015116179,True,7,6,4,3
1942,1947,P00537,unknown,False,1,6,15,0.0,2.111111111111111,0.44352093604155984,True,1,1,0,1
1942,1947,P00540,arab_egyptian,True,3,2,1,0.0,1.0,0.9027777777777779,True,4,3,1,3
1942,1947,P00542,arab_egyptian,False,2,4,6,0.0,1.0,0.765625,True,3,2,1,2
1942,1947,P00544,local_minority,False,1,0,0,,,,True,3,3,2,1
1942,1947,P00546,local_minority,True,5,12,66,0.5454545454545454,7.730769230769229,0.20903597868984422,True,7,4,2,5
1942,1947,P00548,arab_egyptian,False,3,1,0,,1.0,1.0,True,9,9,6,3
1942,1947,P00551,european,False,3,11,55,0.41818181818181815,6.25,0.23415741495657166,False,0,0,-3,3
1942,1947,P00552,unknown,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00561,local_minority,False,3,4,6,0.5,2.5,0.5299999999999999,True,3,0,0,3
1942,1947,P00566,unknown,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1942,1947,P00568,unknown,False,1,2,1,0.0,1.0,0.9225,True,1,0,0,1
1942,1947,P00570,arab_egyptian,False,1,4,6,0.0,1.0,0.6544164540816326,False,0,0,-1,1
1942,1947,P00580,local_minority,False,2,4,6,0.0,2.375,0.35376474120353535,False,0,0,-2,2
1942,1947,P00582,local_minority,False,1,3,3,0.0,1.0,0.925925925925926,False,0,0,-1,1
1942,1947,P00584,arab_egyptian,False,4,7,21,0.6190476190476191,5.5,0.2750219048394097,True,1,1,-3,4
1942,1947,P00594,european,False,1,0,0,,,,True,3,3,2,1
1942,1947,P00598,unknown,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00611,european,False,3,2,1,0.0,1.0,1.125,False,0,0,-3,3
1942,1947,P00612,local_minority,True,3,4,6,0.5,3.0833333333333335,0.3006033347943604,False,0,0,-3,3
1942,1947,P00618,arab_egyptian,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1942,1947,P00619,european,False,1,1,0,,1.0,1.0,True,1,0,0,1
1942,1947,P00621,local_minority,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00628,arab_egyptian,False,1,6,15,0.0,1.4166666666666667,0.36975604445739196,True,2,1,1,1
1942,1947,P00629,arab_egyptian,False,1,2,1,0.0,1.0,0.8228402366863904,False,0,0,-1,1
1942,1947,P00630,arab_egyptian,False,2,2,1,0.0,1.25,0.625869140625,False,0,0,-2,2
1942,1947,P00631,arab_egyptian,False,1,2,1,0.0,1.1666666666666667,0.7816,False,0,0,-1,1
1942,1947,P00632,arab_egyptian,True,1,0,0,,,,True,6,6,5,1
1942,1947,P00633,arab_egyptian,False,1,3,3,0.0,1.0,0.808641975308642,False,0,0,-1,1
1942,1947,P00634,arab_egyptian,True,5,19,171,0.6549707602339181,14.087719298245615,0.1265868552071645,False,0,0,-5,5
1942,1947,P00635,arab_egyptian,False,1,3,3,0.0,1.4444444444444446,0.5886134430727021,False,0,0,-1,1
1942,1947,P00636,arab_egyptian,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00637,arab_egyptian,False,1,4,6,0.0,1.0,0.765625,True,1,0,0,1
1942,1947,P00638,arab_egyptian,False,1,2,1,0.0,1.0,1.125,True,5,5,4,1
1942,1947,P00639,arab_egyptian,False,2,3,3,0.6666666666666666,2.3333333333333335,0.6111111111111112,False,0,0,-2,2
1942,1947,P00640,arab_egyptian,False,1,0,0,,,,True,1,1,0,1
1942,1947,P00641,arab_egyptian,False,1,4,6,0.0,1.375,0.48735410034364984,False,0,0,-1,1
1942,1947,P00642,arab_egyptian,False,1,0,0,,,,True,1,1,0,1
1942,1947,P00643,arab_egyptian,True,4,8,28,0.5357142857142857,5.583333333333333,0.24081613033899368,False,0,0,-4,4
1942,1947,P00645,arab_egyptian,False,3,9,36,0.2222222222222222,3.9444444444444438,0.29855993021079624,True,3,1,0,3
1942,1947,P00646,arab_egyptian,True,1,0,0,,,,False,0,0,-1,1
1942,1947,P00647,arab_egyptian,False,1,3,3,0.0,1.3333333333333335,0.7607422017678427,True,1,1,0,1
1942,1947,P00649,local_minority,False,1,2,1,0.0,1.25,0.87890625,True,1,0,0,1
1942,1947,P00650,local_minority,False,2,3,3,0.0,1.5,0.7266172839506172,True,2,1,0,2
1942,1947,P00651,local_minority,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00652,local_minority,False,3,1,0,,1.0,1.0,False,0,0,-3,3
1942,1947,P00653,unknown,False,1,5,10,0.0,0.9999999999999998,0.6156081632653063,True,1,1,0,1
1942,1947,P00654,local_minority,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00655,local_minority,False,3,21,210,0.6428571428571429,15.047619047619042,0.13018375256489498,True,4,2,1,3
1942,1947,P00657,arab_egyptian,True,5,9,36,0.7222222222222222,7.277777777777779,0.1934999373877737,True,8,7,3,5
1942,1947,P00658,arab_egyptian,True,2,2,1,0.0,1.3333333333333335,0.6061469184027779,True,5,4,3,2
1942,1947,P00659,unknown,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00660,unknown,False,1,5,10,0.0,0.9999999999999998,0.6480000000000001,True,1,0,0,1
1942,1947,P00661,arab_egyptian,False,2,0,0,,,,False,0,0,-2,2
1942,1947,P00662,unknown,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1942,1947,P00663,unknown,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00664,unknown,False,2,0,0,,,,False,0,0,-2,2
1942,1947,P00665,unknown,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00666,unknown,False,1,3,3,0.0,1.0,0.831111111111111,True,1,1,0,1
1942,1947,P00667,arab_egyptian,False,1,3,3,0.0,1.0,0.925925925925926,True,1,1,0,1
1942,1947,P00669,unknown,False,2,3,3,0.6666666666666666,2.3333333333333335,0.5347222222222222,False,0,0,-2,2
1942,1947,P00670,unknown,False,1,4,6,0.0,1.0,0.6974649234693876,False,0,0,-1,1
1942,1947,P00671,arab_egyptian,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00672,arab_egyptian,True,1,0,0,,,,False,0,0,-1,1
1942,1947,P00673,unknown,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1942,1947,P00674,local_minority,False,1,5,10,0.0,1.4,0.5376840277777778,True,1,1,0,1
1942,1947,P00675,unknown,False,3,5,10,0.0,0.9999999999999998,0.6156081632653063,False,0,0,-3,3
1942,1947,P00676,local_minority,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1942,1947,P00677,european,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00678,unknown,False,1,4,6,0.0,1.0,0.765625,False,0,0,-1,1
1942,1947,P00679,arab_egyptian,False,3,8,28,0.5357142857142857,4.875,0.3062970496383958,False,0,0,-3,3
1942,1947,P00680,arab_egyptian,False,1,3,3,0.0,1.4444444444444446,0.5886134430727021,True,1,0,0,1
1942,1947,P00681,unknown,False,1,2,1,0.0,1.25,0.8321005917159764,False,0,0,-1,1
1942,1947,P00682,european,False,1,3,3,0.0,1.0,0.925925925925926,False,0,0,-1,1
1942,1947,P00683,unknown,False,1,7,21,0.0,1.4285714285714295,0.44080955851728437,False,0,0,-1,1
1942,1947,P00684,unknown,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00685,arab_egyptian,False,1,0,0,,,,True,5,5,4,1
1942,1947,P00686,unknown,False,1,2,1,0.0,1.5,0.5452255917159764,False,0,0,-1,1
1942,1947,P00687,arab_egyptian,False,1,2,1,0.0,1.0,1.0069444444444444,False,0,0,-1,1
1942,1947,P00688,european,False,1,3,3,0.0,1.7777777777777777,0.6163435570987654,False,0,0,-1,1
1942,1947,P00689,arab_egyptian,False,1,1,0,,1.0,1.0,True,3,2,2,1
1942,1947,P00690,arab_egyptian,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00691,arab_egyptian,False,1,2,1,0.0,1.0,1.125,False,0,0,-1,1
1942,1947,P00692,european,False,3,5,10,0.7,4.0,0.5,True,2,1,-1,3
1942,1947,P00693,unknown,False,1,0,0,,,,True,1,0,0,1
1942,1947,P00694,unknown,False,1,0,0,,,,False,0,0,-1,1
1942,1947,P00695,local_minority,False,1,10,45,0.0,1.8000000000000005,0.28992952500062563,False,0,0,-1,1
1942,1947,P00696,unknown,False,1,1,0,,1.0,1.0,False,0,0,-1,1
1942,1947,P00697,unknown,False,1,2,1,0.0,1.0,1.125,False,0,0,-1,1
1942,1947,P00698,european,False,2,2,1,0.0,1.25,0.8210463947141626,True,5,5,3,2
1942,1947,P00699,unknown,False,2,4,6,0.0,1.666666666666667,0.4745720428719008,False,0,0,-2,2
1942,1947,P00700,unknown,False,1,3,3,0.0,1.0,0.925925925925926,True,1,0,0,1
1942,1947,P00701,unknown,False,1,3,3,0.0,1.0,0.925925925925926,True,1,0,0,1
1942,1947,P00702,unknown,False,1,3,3,0.0,1.3333333333333335,0.4491494082840236,False,0,0,-1,1
1942,1947,P00703,european,False,1,3,3,0.0,1.0,0.925925925925926,True,1,1,0,1
1942,1947,P00704,unknown,False,1,3,3,0.0,1.0,0.7733950617283949,True,1,0,0,1
1942,1947,P00705,arab_egyptian,False,1,0,0,,,,True,2,2,1,1
