person_id,year,printed_name,display,name_key,rank,company_printed,role,source_page
P00091,1932,Lascaris Mario,Lascaris Mario,laskaris mario,,Alexandria Water Cy,director,536
P00091,1932,Lascaris Mario,Lascaris Mario,laskaris mario,,The Alexandria & Ramleh Railways Gy,director,536
P00092,1932,Levi Guido,Levi Guido,levi guido,,\dmin.istration de l'Anglo-Egyptian Land Allotment Co,council_member,537
P00093,1932,Lian Alfred,Lian Alfred,lian alfred,,The Alexandria Central Buildings,director,537
P00094,1932,Lindemann Hugo,Lindemann Hugo,lindeman hugo,,Société Misr pour l'Exportation du Coton (ex-Lindemann),managing_director,537
P00094,1932,Lindemann Hugo,Lindemann Hugo,lindeman hugo,,Société Générale de Pressage et Dépôts,committee_member,537
P00094,1932,Lindemann Hugo,Lindemann Hugo,lindeman hugo,,Alexandria Insurance Cy,committee_member,537
P00094,1932,Lindemann Hugo,Lindemann Hugo,lindeman hugo,,S. A. E. Fiat Oriente,director,537
P00094,1932,Lindemann Hugo,Lindemann Hugo,lindeman hugo,,S. A. E. Fiat Oriente,vice_president,537
P00094,1932,Lindemann Hugo,Lindemann Hugo,lindeman hugo,,Société Financière et Industrielle d'Egypte,director,537
P00094,1932,Lindemann Hugo,Lindemann Hugo,lindeman hugo,,Société Financière et Industrielle d'Egypte,vice_president,537
P00094,1932,Lindemann Hugo,Lindemann Hugo,lindeman hugo,,Société <( Maarad l>,director,537
P00094,1932,Lindemann Hugo,Lindemann Hugo,lindeman hugo,,Société <( Maarad l>,vice_president,537
P00095,1932,Lowe A.J,Lowe A.J,lu,,United Egyptian Salt Ltd,director,537
P00095,1932,Lowe A.J,Lowe A.J,lu,,Filature Nationale d'Egypte,director,537
P00096,1932,Lozi Bey Abd el Fattah el,Lozi Bey Abd el Fattah el,lozi bei abd fatah,,Banque Misr,director,537
P00097,1932,Lumbroso Jean,Lumbroso Jean,lumbroso gean,,The Alexandrin Ex change Co. Ltd,director,537
P00097,1932,Lumbroso Jean,Lumbroso Jean,lumbroso gean,,Alexandria & Ramleh Rail ways Co,director,537
P00098,1932,Marcovitch Jacques,Marcovitch Jacques,markovitsh gakues,,Société Orienta le de Publicité,managing_director,537
P00099,1932,S.E. Mazloum Hassan Pacha,Mazloum Hassan,mazlum hasan,pasha,Postes Egyptiennes,general_manager,537
P00099,1932,S.E. Mazloum Hassan Pacha,Mazloum Hassan,mazlum hasan,pasha,The National Insurance Cy,director,537
P00099,1932,S.E. Mazloum Hassan Pacha,Mazloum Hassan,mazlum hasan,pasha,The Egyptian Delta Land & Investment Cy,director,537
P00099,1932,S.E. Mazloum Hassan Pacha,Mazloum Hassan,mazlum hasan,pasha,Banque de Crédit Agricole d'Egypte,director,537
P00100,1932,Menasce Baron Félix de,Menasce Baron Félix de,menas baron felix,,Communauté Israélite d'Alexandrie,president,537
P00100,1932,Menasce Baron Félix de,Menasce Baron Félix de,menas baron felix,,Société Anonyme des Immeubles d'Egypte,president,537
P00100,1932,Menasce Baron Félix de,Menasce Baron Félix de,menas baron felix,,Société Anonyme des Immeubles d'Egypte,managing_director,537
P00100,1932,Menasce Baron Félix de,Menasce Baron Félix de,menas baron felix,,Cassa di Sconto et di Risparmio,president,537
P00100,1932,Menasce Baron Félix de,Menasce Baron Félix de,menas baron felix,,S. A. des Entreprises Urbaines et Rurales,director,537
P00101,1932,Minost Emile,Minost Emile,minost emil,,Crédit Foncier Egyptien,managing_director,538
P00101,1932,Minost Emile,Minost Emile,minost emil,,Banque de Crédit Agricole d'Egypte,director,538
P00102,1932,S.E. Mohamed Mahmoud Bey Khalil Avocat,Mohamed Mahmoud Bey Khalil Avocat,moamed mahmud bei khalil avokat,,«Al Chark» (L'Orient) Société Anonyme Egyptienne d'Assurance sur la Vie,director,538
P00102,1932,S.E. Mohamed Mahmoud Bey Khalil Avocat,Mohamed Mahmoud Bey Khalil Avocat,moamed mahmud bei khalil avokat,,Anglo-Egyptian Land Allotment,director,538
P00102,1932,S.E. Mohamed Mahmoud Bey Khalil Avocat,Mohamed Mahmoud Bey Khalil Avocat,moamed mahmud bei khalil avokat,,Société Egyptienne des Madina,president,538
P00103,1932,Monnerat E. Ing,Monnerat E. Ing,monerat ing,,Compagnie Frigorifique d'Egypte,director,538
P00103,1932,Monnerat E. Ing,Monnerat E. Ing,monerat ing,,The Electric Light & Power Supply,director,538
P00103,1932,Monnerat E. Ing,Monnerat E. Ing,monerat ing,,Société Anonyme des Eaux du Caire,director,538
P00103,1932,Monnerat E. Ing,Monnerat E. Ing,monerat ing,,Société Anonyme du Béhéra,director,538
P00104,1932,Morin Jean,Morin Jean,morin gean,,en Egypte des Agences du CrédH Lyonnais,general_manager,538
P00104,1932,Morin Jean,Morin Jean,morin gean,,Société Immobilière d'A~exandrie,president,538
P00105,1932,Mosseri Elie N,Mosseri Elie N,moseri eli,,The Anglo-Egyptian Land Allotment Company etde la Fayoum Light Railways,president,538
P00105,1932,Mosseri Elie N,Mosseri Elie N,moseri eli,,Chemins de Fer de la S. A. de W a di Kom Ombo,vice_president,538
P00105,1932,Mosseri Elie N,Mosseri Elie N,moseri eli,,Anglo-Belgian Co. of Egypt,director,538
P00105,1932,Mosseri Elie N,Mosseri Elie N,moseri eli,,The Gabbari Land Co,council_member,538
P00105,1932,Mosseri Elie N,Mosseri Elie N,moseri eli,,The Egyptian Hotels Ltd,council_member,538
P00105,1932,Mosseri Elie N,Mosseri Elie N,moseri eli,,The Egyptian Salt & Soda Cy. Ltd,council_member,538
P00105,1932,Mosseri Elie N,Mosseri Elie N,moseri eli,,Filature Nationale d'Egypte,council_member,538
P00105,1932,Mosseri Elie N,Mosseri Elie N,moseri eli,,National Insurance Co. or Egypt,council_member,538
P00105,1932,Mosseri Elie N,Mosseri Elie N,moseri eli,,Société Foncière d'Egypte,council_member,538
P00105,1932,Mosseri Elie N,Mosseri Elie N,moseri eli,,Société des Automobiles et Omnibus du Caire,council_member,538
P00105,1932,Mosseri Elie N,Mosseri Elie N,moseri eli,,Société Egyptienne d'Irrigation,council_member,538
P00105,1932,Mosseri Elie N,Mosseri Elie N,moseri eli,,Société Foncière du Domaine de Cheikh Fadl,council_member,538
P00106,1932,Mosseri Joseph,Mosseri Joseph,moseri gosef,,"J os y Film, S. A. E",managing_director,538
P00107,1932,Mosseri Maurice,Mosseri Maurice,moseri mauris,,BanqueMosseri et Co,member,538
P00107,1932,Mosseri Maurice,Mosseri Maurice,moseri mauris,,Syndicat des Obligataires de la Société Générale des Sucreries,committee_member,538
P00108,1932,Mosseri J. Nessim,Mosseri J. Nessim,moseri nesim,,The Anglo-Egyptian Land Allotment Cy,director,538
P00109,1932,S.E. Nakhla Pacha El Motei Ancien Magistrat,Nakhla Pacha El Motei Ancien Magistrat,nakhla pasha motei ansien magistrat,,Al Chark(L'Orient) Société Anonyme Egyptienne d'Assurances sur la Vie,director,539
P00110,1932,Naeff Emile,Naeff Emile,naef emil,,Cairo Sand Bricks,director,539
P00110,1932,Naeff Emile,Naeff Emile,naef emil,,The Electric Light & Power Supply,director,539
P00111,1932,Naggiar F. Victor,Naggiar F. Victor,nagiar viktor,,New-Egyptian Cy,director,539
P00112,1932,Nahman Enrico,Nahman Enrico,nahman enriko,,Société Gé .. nérale d'Electricité,director,539
P00112,1932,Nahman Enrico,Nahman Enrico,nahman enriko,,Mécanique,director,539
P00113,1932,Nathan J. Edward,Nathan J. Edward,nathan eduard,,New Egyptian Cy,director,539
P00113,1932,Nathan J. Edward,Nathan J. Edward,nathan eduard,,Société Belgo-Egyptienne de l'Ezbékieh,director,539
P00114,1932,Naus Bey Henri C.B.E,Naus Bey Henri C.B.E,naus bei henri,,Fédération des Industries en Egypte,president,539
P00114,1932,Naus Bey Henri C.B.E,Naus Bey Henri C.B.E,naus bei henri,,Industrie,member,539
P00114,1932,Naus Bey Henri C.B.E,Naus Bey Henri C.B.E,naus bei henri,,Société d'Economie Politique,member,539
P00114,1932,Naus Bey Henri C.B.E,Naus Bey Henri C.B.E,naus bei henri,,Société Générale des Sucreries,managing_director,539
P00114,1932,Naus Bey Henri C.B.E,Naus Bey Henri C.B.E,naus bei henri,,Raffinerie d'Egypte,managing_director,539
P00114,1932,Naus Bey Henri C.B.E,Naus Bey Henri C.B.E,naus bei henri,,Société Egyptienne d'Irrigation,president,539
P00114,1932,Naus Bey Henri C.B.E,Naus Bey Henri C.B.E,naus bei henri,,Banque Belge et Internationale en Egypte,vice_president,539
P00114,1932,Naus Bey Henri C.B.E,Naus Bey Henri C.B.E,naus bei henri,,Union des Agriculteurs,president,539
P00114,1932,Naus Bey Henri C.B.E,Naus Bey Henri C.B.E,naus bei henri,,Société Anonyme de Wadi Kom Ombo,director,539
P00114,1932,Naus Bey Henri C.B.E,Naus Bey Henri C.B.E,naus bei henri,,Crédit Foncier Egyptien,director,539
P00114,1932,Naus Bey Henri C.B.E,Naus Bey Henri C.B.E,naus bei henri,,The Cairo Electric Railways & Helio polis Oases Cy.~ de l'African Enterprise et Development Cy,director,539
P00114,1932,Naus Bey Henri C.B.E,Naus Bey Henri C.B.E,naus bei henri,,Compagnie Frigorifique d'Egypte,director,539
P00114,1932,Naus Bey Henri C.B.E,Naus Bey Henri C.B.E,naus bei henri,,Société Anonyme d.es Eaux du Caire,director,539
P00114,1932,Naus Bey Henri C.B.E,Naus Bey Henri C.B.E,naus bei henri,,Anglo-Belgian Co of Egypt Ltd,director,539
P00114,1932,Naus Bey Henri C.B.E,Naus Bey Henri C.B.E,naus bei henri,,Société Anonyme des Ciments d'Egypte,director,539
P00115,1932,Nubar Arakel Bey,Nubar Arakel,nubar arakel,bey,Comité de Londres de The Mortgage Co. Ltd,director,539
P00115,1932,Nubar Arakel Bey,Nubar Arakel,nubar arakel,bey,Comité de Londres de The Mortgage Co. Ltd,president,539
P00116,1932,Pegna E,Pegna E,pegna,,The Egyptian Bonded Warehouses Cy,director,539
P00116,1932,Pegna E,Pegna E,pegna,,Alexandria Insurance Cy,director,539
P00117,1932,Perrott C.H,Perrott C.H,perot,,The Man ure Cy,president,540
P00117,1932,Perrott C.H,Perrott C.H,perot,,Egyptian Delta Land & Investment Cy,director,540
P00118,1932,Pilavachi C,Pilavachi C,pilavashi,,Building Lands,president,540
P00118,1932,Pilavachi C,Pilavachi C,pilavashi,,Société Anonyme Immobilière d'Alexandrie,president,540
P00118,1932,Pilavachi C,Pilavachi C,pilavashi,,The Egyptian Cotton Cy,president,540
P00118,1932,Pilavachi C,Pilavachi C,pilavashi,,Constructions Modernes,director,540
P00119,1932,Pinto Cav. Silvio,Pinto Cav. Silvio,pinto kav silvio,,Société Egyptienne de la Bourse Commerciale de Minet El Bassal,president,540
P00119,1932,Pinto Cav. Silvio,Pinto Cav. Silvio,pinto kav silvio,,Egyptian Salt & Soda,director,540
P00119,1932,Pinto Cav. Silvio,Pinto Cav. Silvio,pinto kav silvio,,S. A. de Pressage et Dépôts,director,540
P00119,1932,Pinto Cav. Silvio,Pinto Cav. Silvio,pinto kav silvio,,Société Financière et Industrielle d'Egypte,director,540
P00119,1932,Pinto Cav. Silvio,Pinto Cav. Silvio,pinto kav silvio,,Salonica Cigarette Co,director,540
P00120,1932,Piot Bey J.B,Piot Bey J.B,piot bei,,Compagnie des Eaux du Caire,president,540
P00120,1932,Piot Bey J.B,Piot Bey J.B,piot bei,,The Egyptian Enterprise & Development Co,director,540
P00120,1932,Piot Bey J.B,Piot Bey J.B,piot bei,,Gharbieh Land Co,director,540
P00121,1932,Polnauer L,Polnauer L,polnauer,,Alex andr-ia Insurance,director,540
P00121,1932,Polnauer L,Polnauer L,polnauer,,"Alexandria Navigation Cy., S. A. E",director,540
P00121,1932,Polnauer L,Polnauer L,polnauer,,la« Ganz S. A. E,director,540
P00122,1932,Rabbat Sélim,Rabbat Sélim,rabat selim,,Delta Trading Co,president,540
P00122,1932,Rabbat Sélim,Rabbat Sélim,rabat selim,,Société Anonyme des Immeubles d'Egypte,director,540
P00123,1932,Raybaud Max,Raybaud Max,raibaud max,,Cro\Yn Brewery,managing_director,540
P00124,1932,Reinhart Alfred,Reinhart Alfred,reinhart alfred,,Société Générale de Pressage et Dépôts,president,540
P00124,1932,Reinhart Alfred,Reinhart Alfred,reinhart alfred,,Egyptian Motor Transport Co,president,540
P00124,1932,Reinhart Alfred,Reinhart Alfred,reinhart alfred,,Société Cotonnière « Maarad )),member,540
P00124,1932,Reinhart Alfred,Reinhart Alfred,reinhart alfred,,The Alex andria Insurance Cy,director,540
P00124,1932,Reinhart Alfred,Reinhart Alfred,reinhart alfred,,Electricity & lee Supply Co,council_member,540
P00125,1932,Richmond T.S,Richmond T.S,rishmond,,The Eastern Automobiles Supplies & Transport Co,president,540
P00125,1932,Richmond T.S,Richmond T.S,rishmond,,The General Accident Fire and Life Assurance Corporation Ltd,president,540
P00125,1932,Richmond T.S,Richmond T.S,rishmond,,Egyptian Consolidated Land Ltd,managing_director,540
P00125,1932,Richmond T.S,Richmond T.S,rishmond,,The Agricultural Bank of Egypt,director,540
P00125,1932,Richmond T.S,Richmond T.S,rishmond,,The Alexandria Central Buildings Co,director,540
P00125,1932,Richmond T.S,Richmond T.S,rishmond,,The Si di Salem of Egypt,director,540
P00125,1932,Richmond T.S,Richmond T.S,rishmond,,The Mortgage Co. of Egypt Ltd,director,540
P00126,1932,Riquez Cav. Uff. Giuseppe,Riquez Cav. Uff. Giuseppe,rikuez kav uf giusep,,Cassa di Scontoe di Risparmio,president,541
P00126,1932,Riquez Cav. Uff. Giuseppe,Riquez Cav. Uff. Giuseppe,rikuez kav uf giusep,,The Egyptian Salt & Soda,director,541
P00126,1932,Riquez Cav. Uff. Giuseppe,Riquez Cav. Uff. Giuseppe,rikuez kav uf giusep,,Société Anonyme Immobilière du Domaine de Siouf,director,541
P00126,1932,Riquez Cav. Uff. Giuseppe,Riquez Cav. Uff. Giuseppe,rikuez kav uf giusep,,United Egyptian Salt,director,541
P00127,1932,Rolin Léon,Rolin Léon,rolin leon,,Société Anonyme des Anciennes Entreprises L. Rolin et Co,president,541
P00127,1932,Rolin Léon,Rolin Léon,rolin leon,,Société Belge-Egyptienne de l'Ezbékieh,managing_director,541
P00127,1932,Rolin Léon,Rolin Léon,rolin leon,,The Cairo Suburban,director,541
P00128,1932,Rolo Max,Rolo Max,rolo max,,Alexandria Pressing,director,541
P00129,1932,Rolo Robert J,Rolo Robert J,rolo robert,,Alexandria Insurance Co,director,541
P00129,1932,Rolo Robert J,Rolo Robert J,rolo robert,,Banque Belge et Internationale en Egypte,director,541
P00129,1932,Rolo Robert J,Rolo Robert J,rolo robert,,New Egyptian Co,director,541
P00129,1932,Rolo Robert J,Rolo Robert J,rolo robert,,Crownegypt Cu,director,541
P00129,1932,Rolo Robert J,Rolo Robert J,rolo robert,,Société Cotonnière Maarad,president,541
P00129,1932,Rolo Robert S. C.B.E,Rolo Robert S. C.B.E,rolo robert,,Société des Automobiles,president,541
P00129,1932,Rolo Robert S. C.B.E,Rolo Robert S. C.B.E,rolo robert,,Omnibus du Caire,president,541
P00129,1932,Rolo Robert S. C.B.E,Rolo Robert S. C.B.E,rolo robert,,The National Bank of Egypt,director,541
P00130,1932,Rom François,Rom François,rom frankois,,Cairo Suburban Buildings Lands Co,president,541
P00130,1932,Rom François,Rom François,rom frankois,,Anglo-Egyptian Land Allotment,director,541
P00131,1932,Rowlatt Sir F.T. K.B.E,Rowlatt Sir F.T. K.B.E,rulat sir,,Mortgage Cy,director,541
P00131,1932,Rowlatt Sir F.T. K.B.E,Rowlatt Sir F.T. K.B.E,rulat sir,,National Bank of Egypt. s,council_member,541
P00132,1932,S.E. Safouat Pacha Mohamed,Safouat Pacha Mohamed,safuat pasha moamed,,S. A. Immobilière du Domaine de Siouf,president,541
P00133,1932,Salvago Micliel,Salvago Micliel,salvago mikliel,,Communauté Hellénique d'Alexandrie,president,541
P00133,1932,Salvago Micliel,Salvago Micliel,salvago mikliel,,Alexandria & Ramleh Railways Cy. Ltd,president,541
P00133,1932,Salvago Micliel,Salvago Micliel,salvago mikliel,,Alexandria Water Cy,president,541
P00133,1932,Salvago Micliel,Salvago Micliel,salvago mikliel,,Filature Nationale d'Egypte,president,541
P00133,1932,Salvago Micliel,Salvago Micliel,salvago mikliel,,Société Anonyme du Béhéra,president,541
P00134,1932,Salvag-o Constantin,Salvag-o Constantin,salvag konstantin,,"Société Egyptienne des Pétroles (S.E.P.) Salama Salvator,_ },1anaging-Dircctor de la Maison Bchrend & Co Ltd",director,542
P00134,1932,Salvag-o Constantin,Salvag-o Constantin,salvag konstantin,,Rosetta & Alex andria Riec MiJJs,managing_director,542
P00135,1932,Lionello Scelsi,Lionello Scelsi,lionelo selsi,,Banco Italo-Egiziano,director,542
P00135,1932,Lionello Scelsi,Lionello Scelsi,lionelo selsi,,Cass·t di Sconto e di. Risparmio,director,542
P00135,1932,Lionello Scelsi,Lionello Scelsi,lionelo selsi,,Société Financière et Industrielle d'Egypte,director,542
P00136,1932,Shamà Elie F,Shamà Elie F,shama eli,,Société Anonyme Immobilière du Domaine de Siouf,managing_director,542
P00137,1932,Sidi Vitali,Sidi Vitali,sidi vitali,,S. A. de Nettoyage,director,542
P00137,1932,Sidi Vitali,Sidi Vitali,sidi vitali,,"Pressage du Coton. S.E. Sir Ismail Sirry Pacha K.C.M.G., Anci('n",director,542
P00138,1932,Spetseropoulo D,Spetseropoulo D,spetseropulo,,United Egyptian Nilc Transport Co,managing_director,542
P00138,1932,Spetseropoulo G.D,Spetseropoulo G.D,spetseropulo,,United Egyptian Nile Transport Co,managing_director,542
P00139,1932,Strologo G. D,Strologo G. D,strologo,,S. A. des Presses Libres Egyptiennes,president,542
P00139,1932,Strologo G. D,Strologo G. D,strologo,,S. A. des Presses Libres Egyptiennes,managing_director,542
P00139,1932,Strologo G. D,Strologo G. D,strologo,,A lexandria Insurance,director,542
P00139,1932,Strologo R.C,Strologo R.C,strologo,,S. A. des Presses Libres Egyptiennes,director,542
P00139,1932,Strologo R.C,Strologo R.C,strologo,,S. A. des Presses Libres Egyptiennes,manager,542
P00140,1932,Suarès Alfred,Suarès Alfred,suares alfred,,The Commercial Bank of Egypt,president,542
P00141,1932,Suarès Fernand,Suarès Fernand,suares fernand,,Commercial Bank of Egypt,director,543
P00142,1932,Suarès Jacques,Suarès Jacques,suares gakues,,The Commercial Bank of Egypt et Société Egyptienne d'Entreprises Urbaines et Rurales,director,543
P00143,1932,Léon Suarès,Léon Suarès,leon suares,,SociétéFoncière du Domaine de Cheikh Fadl,director,543
P00143,1932,Léon Suarès,Léon Suarès,leon suares,,Société Foncière d'Egypte,director,543
P00144,1932,Dr. Sultan Fouad,Sultan Fouad,sultan fuad,,"Banque Misr ct de toutes les institutions financières, commerciales et Industrielles, fondées par la Banque Misr, en Egypte et à l'Etranger",managing_director,543
P00144,1932,Dr. Sultan Fouad,Sultan Fouad,sultan fuad,,Banque de Crédit Agricole d'Egypte,director,543
P00145,1932,Sursock Nicolas A,Sursock Nicolas A,sursok nikolas,,National Insurance Co,director,543
P00145,1932,Sursock Nicolas A,Sursock Nicolas A,sursok nikolas,,Société Anonyme des Immeubles d'Egyptc,director,543
P00146,1932,Sursock Vladimir,Sursock Vladimir,sursok vladimir,,Ka fr El Zayat Cotton Company,director,543
P00147,1932,S.E. Talaat Harb Pacha,Talaat Harb,talat harb,pasha,Banque Misr,vice_president,543
P00147,1932,S.E. Talaat Harb Pacha,Talaat Harb,talat harb,pasha,Banque Misr,managing_director,543
P00147,1932,S.E. Talaat Harb Pacha,Talaat Harb,talat harb,pasha,"toutes les institutions financières, commerciales et industrielles fondées par la Banque Misr en Egypte et à l'Etranger",vice_president,543
P00147,1932,S.E. Talaat Harb Pacha,Talaat Harb,talat harb,pasha,"toutes les institutions financières, commerciales et industrielles fondées par la Banque Misr en Egypte et à l'Etranger",managing_director,543
